tweet_id,author_id,inbound,text,response_tweet_id,in_response_to_tweet_id,thread_id,amazon_response
1006541,358183,True,@AmazonHelp 👌🏿👌🏿👌🏿 il était là,1006543,1006540,1006545,"@358183 SUPER 😍😍! Sinon, avez-vous penser de mettre un petit sticker avec "" Valar Morghulis"" juste devant la caméra ? 🙃 haha !! ^SA"
1109454,381825,True,@115850 Thanks for information,1109453,1109455,1109455,@381825 You're welcome:) ^MM
1151136,390892,True,@AmazonHelp Got it working. Thx.,1151138,1151135,1151137,@390892 Thanks for the update! Please let us know if you need any further assistance. ^BH
1072126,372997,True,@AmazonHelp help me out,1072124,,1072126,"@372997 Thanks for reaching out to us! We're here for you! Without giving any account information, please tell us what's going on. ^KJ"
1080333,374859,True,@AmazonHelp Amazon EU S.a.r. L,1080332,1080334,1080337,"@374859 Please allow us to take a closer with you via phone/chat, Andres! You can reach us here:  ^CS"
1075344,128307,True,@AmazonHelp Any update?,1075345,1075343,1075340,@128307 You should have received an email communication here:  ^RW
1014767,360103,True,@AmazonHelp What detail,1014768,1014755,1014703,@360103 Please respond to the email you've received from our team and we'll assist you accordingly. ^SU
1078231,374359,True,@AmazonHelp,1078229,,1078231,"@374359 Oh no! We definitely want your gifts to you on time, Kara. Who is the carrier and has it arrived yet? ^SG"
108269,140031,True,@AmazonHelp Done,108268,108270,108273,@140031 Awesome! Let us know how what answers you receive. ^DA
1116252,382810,True,@AmazonHelp A month or 2 ago,1116254,1116251,1116253,@382810 Reach us here:   via Phone or Chat.^CD
1104433,380624,True,@AmazonHelp 有能かよ,1104435,1104432,1104434,@380624 お手続きについてご不明な点などございましたら、お知らせくださいませ。ET
1626103,497948,True,@115850 Yeah done ☺️☺️!!,1626101,1626104,1048118,@497948 Thank you for sharing your details. We'll get back to you soon. ^KH
113753,141267,True,@AmazonHelp See for yourself,113756,113752,113763,"@141267 I see that this screenshot is on Amazon.de, is there a trial that has started on  You can view this here:  ^GR"
113737,141263,True,@115830 @AmazonHelp !!!!!!!!,113736,113738,113738,"@141263 Apologies for the delay in response! We're here to help. What's the most recent tracking update for your orders? Are they still marked as ""Out for Delivery""? You can check here:  ^BL"
1113822,382870,True,@AmazonHelp I am not sure.. 🤔,1113823,1113821,1113820,@382870 Apologies for any confusion. The price you currently see is the best we can offer. More info here:
1140938,388564,True,@AmazonHelp All done thank you!,1140937,1140939,1140940,@388564 You're very welcome! Please let us know if you ever have any other questions or concerns. We're always happy to help. ^WJ
105088,139215,True,@AmazonHelp Hd,105091,105087,105090,"@139215 Have you tried turning the device off, then back on? Once you've done so, then try to download the app again. If that does not work, then please let us know, so that we can further assist! ^GP"
1132099,386606,True,@AmazonHelp Call me on 7975863345,"1132101,1132102,1132103",1132098,1132100,"@386606 contact information, as we consider it to be personal information. Our Twitter page is visible to the public. 3/3 ^AP"
1095319,378473,True,@115850,1097375,1095318,1095318,@378473 I'm sorry for the delay. Please provide your details here:  and I'll get back to you on this. ^SH
111906,140851,True,@AmazonHelp Thank You!!,113746,111905,111905,@140851 You're welcome. Do keep us posted for any further assistance. ^SV
1171325,395483,True,@AmazonHelp Awaiting response,1171326,1171324,1171320,@395483 Could you please confirm if you have shared your details through the secure link provided earlier? ^AP
1128691,386066,True,@115850,"1128689,1128696",,1128691,@386066 Sincere apologies for the stretch. Please share your details here:  so we could get this resolved. 1/2^RS
1056777,369518,True,@115850 no response yet,"1390348,1390349",1056770,1056770,@369518 Please fill this form:  and I’ll contact you soon. ^PJ(2/2)
1031873,364158,True,@AmazonHelp Help me please.,1031871,,1031873,"@364158 We are here to help Seth. W/o posting personal info, are you able to elaborate on the issue? ^PK"
1133082,386994,True,"はやく来いよ....
Amazonなにしてんの....",1133080,,1133082,@386994 恐れ入ります。状況を確認したうえで対応させていただきますので、お手数ではございますが、こちらよりカスタマーサービスにお問い合わせください。 RI
1141928,354326,True,@AmazonHelp,1141927,1141929,1141932,@354326 Apologies. May I know if you've reported this to our support team? ^SK
1085471,376053,True,clock’s tickin’ @115821,1085468,,1085471,@376053 Thanks for reaching out. Please let us know if the order does not arrive by the time stated. ^GG
1043178,366685,True,@AmazonHelp Thanks :),1043180,1043177,1043182,@366685 You're welcome! Let us know if you have any other questions or concerns! ^CS
1115370,118356,True,@AmazonHelp No new message...,1115371,1115368,1115366,@118356 We have checked it from our end and see that a reply has been sent. Kindly check for a reply sent from (1/2)^HR
1114871,383094,True,@AmazonHelp Mobile chat,1114869,1114872,1114873,@383094 And what were you advised? ^AS
1152724,283086,True,@AmazonHelp That worked. Thanks!,1152723,1152725,1152729,"@283086 No problem, that's what we do! Thanks for letting us know and have a great rest of your day. ^EM"
1132111,386768,True,@AmazonHelp It was 16th Oct.,"1132113,1132114",1132110,1132112,"@386768 I'm sorry for the disappointment with the delivery of your order, it is never our intention to cause inconvenience to 1/2 ^OS"
1121624,384565,True,@115850 Hope i win #HappyDiwali,1121622,1121626,1121626,"@384565 All the best, Mahesh. 👍 ^KS"
1099309,379411,True,"あれ？
 あまぞんで二重引き落としされてる？？",1099308,,1099309,@379411 ご迷惑をおかけしております。状況をお調べした上でご案内させていただきますので、恐れ入りますが、以下のリンクよりカスタマーサービスにお問い合わせください。 TN
1041712,771694,True,@116875 Exelente servicio,2757451,1041703,1041703,@771694 ¡Hola Antonio! ¡Siempre es un placer atender a nuestros clientes! 🙂 ^DS
1151747,374857,True,@AmazonHelp No both are different.,1151746,1151748,1151751,@374857 Could you please confirm the devices you are using? ^SS
1129339,388797,True,@117804 Vai até quando o desconto?,1141956,1129338,1129338,"@388797 Oi Vane, a promoção é válida até o dia 25 de outubro de 2017. ^LG"
1004531,357766,True,@AmazonHelp amazon.ca,1004530,1004532,1004533,"@357766 Thank you for confirming, Emma. We're here to help! What does the current tracking status indicate here:  Please let us know! ^FD"
1140880,388550,True,@115850,1140878,,1140880,@388550 We have already sent the response via DM. Request you to check and respond to that correspondence. ^NK
1034207,364666,True,Amazonお支払い番号のやつ１個しか来ないんだけどなんでえっえっ,1034206,,1034207,@364666 コンビニ・ATM・ネットバンキング・電子マネー払いのお支払番号は、ご注文の出荷準備が開始されるタイミングで発行されます。出荷準備開始後は、注文履歴の「領収書／購入明細書」からお支払い番号を確認頂けます。発行まで今しばらくお待ちください。 EK
1096780,378812,True,@378811 @AmazonHelp,"1096781,1096782",1096778,1096779,"@378812 Hey, please reach out-  a digital specialist will be happy to troubleshoot further. Keep us posted^TP"
1078644,341004,True,@AmazonHelp Comment je peux ?,1078643,1078645,1078651,"@341004 Je vous invite à contacter notre SAV via le lien suivant : 
^SM"
1100439,132139,True,@AmazonHelp Ja auf jeden Fall! :-),1100440,1100438,1100449,@132139 Vielleicht können wir dir aber auch ein Lächeln ins Gesicht zaubern. Melde dich bitte mal direkt beim Social Media Team:  Keine Angst. Ist nichts schlimmes. :-)
1092440,377793,True,Thanks @115821 and @115817,"1092438,1092441",,1092440,@377793 I'm sorry for the delivery trouble! Have you looked at any replacement or refund options here:  ^MH
1156750,392111,True,"@119356 
is this a joke?","1156748,1156752",,1156750,"@392111 Sorry about this experience with your order, Ranjit. I'd like to take a closer look. 1/2 ^HD"
108143,140415,True,@117804 Comprei ;),109990,108141,108141,"@140415 Nay, ótimo! você vai ficar namorada do Kindle! 😍 ^AG"
1076322,196149,True,@AmazonHelp I think so...,1076324,1076320,1076323,@196149 What's the delivery date listed in the original order confirmation e-mail? You can find that here:  ^EA
1041841,366384,True,アマゾンからの荷物待ち～、ホラー２本届く予定(*´∀`)♪,1041840,,1041841,"@366384 Amazonをご利用いただき、ありがとうございます！
商品到着まで、今しばらくお待ちください୧꒰*´꒳`*꒱૭TY"
144172,141442,True,@115850,145821,114450,114448,@141442 We are currently working on your issue and we'll get back to you with update soon. ^VH
1171358,375959,True,@AmazonHelp Carrier was AMZL US,1171360,1171357,1171359,"@375959 I am so sorry about this delivery issue, Joshua. Please give us some information here:  ^BE"
1033185,364443,True,@115850,"1033184,1033186",1033187,1033187,@364443 Sorry for the inconvenience. Please contact our support team here:  we will get it sorted. (1/2)^GU
2290857,665414,True,@AmazonHelp Sent AGAIN !,2290858,2290856,1100412,@665414 Thank you. We'll work on it and get back to you with an update soon. ^NR
108097,139999,True,@AmazonHelp Oui,108096,108098,108106,"@139999 Afin que l’on puisse vérifier votre dossier, merci de remplir ce formulaire via un PC s'il vous plaît :  
^SA"
107284,139829,True,#Amazon @AmazonHelp,107282,,107284,"@139829 I'm so terribly sorry! We'd like to be sure we get this reported directly to the courier management, please contact us directly here:  ^NC"
1071092,372754,True,@115821 And again!!,1369564,1071091,1071091,@372754 I'm sorry your parcel wasn't left where you wanted at. Have you set your delivery preferences:  ^BV
1113828,382871,True,@AmazonHelp What details u require,1113829,1113827,1113826,@382871 The details asked in the link which has been shared above. Appreciate your understanding in this query. ^HR
1128656,386060,True,@AmazonHelp DMでメールします,1128658,1128655,1128657,@386060 恐れ入りますが、DMではご注文を特定できないため、お調べができません。先ほどお送りしたURLよりカスタマーサービスまでお電話でお問い合わせ下さい。 EK
1034624,364756,True,@AmazonHelp No but will do,1034626,1034623,1034629,@364756 Keep us posted Vicky :-) ^TP
1035082,364850,True,@AmazonHelp ちゃんと仕事して,1035081,1035083,1035084,@364850 お手数をおかけし、申し訳ございませんでした。 EK
1098595,379240,True,@AmazonHelp  OK I help u,1098597,1098594,1098596,"@379240 Did you have any questions for us today? If so, we'd love to answer them for you. ^CL"
1034270,364676,True,@AmazonHelp Email sent!,1034271,1034269,1034262,"@364676 Great, we will respond to you as soon as possible. ^CR"
114399,141429,True,@AmazonHelp Colis privé,114401,114398,114400,@141429 L'avez-vous signalé à notre SAV afin qu'une enquête puisse être ouverte ? ^SM
108144,142343,True,@117804 comprei!! 💌,118836,108141,108141,@142343 Sua felicidade vai aumentar com o tempo! O Kindle é uma maravilha 白 ❀! Eu adoro. ❤️ ^JJ
1007767,358474,True,@115821 so disappointed in ya'll.,1007766,,1007767,"@358474 This isn't what we want to hear! Without personal/acct info, please tell us about what has happened? We'd like to help! ^JE"
1112580,382579,True,@AmazonHelp All of them man.,1112582,1112579,1112581,@382579 I've reported this to the concerned team. We'll have it reviewed and make the necessary corrections. ^EM
1060417,370368,True,@AmazonHelp Thanks it was .co.uk,1060419,1060416,1060418,@370368 Thanks for confirming! Please get in touch with us here:  so we can discuss options. ^BG
1077753,374252,True,@AmazonHelp November 11,1077752,1077754,1077755,@374252 I know how frustrating this can be. Who is the carrier? ^BA
1019298,361184,True,@AmazonHelp yes.,1019299,1019297,1019296,@361184 Please reach out to us here so our Alexa Support can look into this with you:  ^CL
1057305,193287,True,@AmazonHelp,1057304,1057306,1057307,@193287 It looks like this is in digital form. I hope that helps! ^EM
1085957,318410,True,@AmazonHelp Merci :),1085955,1085958,1085959,"@318410 A votre service, je vous souhaite une bonne soirée ^KD"
1075166,373680,True,@AmazonHelp,1075168,1075165,1075167,@373680 Thanks for the info! Is this item listed by a seller or by Amazon? You can check on that here: ^SA
1046677,268374,True,@AmazonHelp,"1046676,1046678",,1046677,"@268374 Also, don’t provide your order details as its personal information. Our Twitter page is visible to public. 2/2 ^RS"
1112083,382458,True,@AmazonHelp @115821,1112081,,1112083,@382458 I'm sorry for the wait! What's the delivery date provided in your order confirmation e-mail:  ^SH
1066676,371726,True,@AmazonHelp No joy,1066677,1066675,1066672,@371726 I'm sorry you're still having issues. Could you please fill out this form  so we can help you with this? ^AY
1054776,171750,True,@AmazonHelp The order No is 204-5895601-1779530,1054775,,1054776,@171750 Hi Colin- What was the expected delivery date of your order? ^NV
1003643,357556,True,@115850 I am not able to trace cancelling option for my order. Please help as the delivery time mentioned is too long,"1003642,1003644",,1003643,"@357556 If the order is in advance shipping phase, you'll be unable to cancel it. [1/2] ^HA"
1102334,380108,True,@AmazonHelp I have no idea whether it is on hold or no.Tried changing the password stll showing incorrect password.regstrd id __email__,"1102336,1102337",1102333,1102335,@380108 Sorry to hear about the account issue. Please report it to our specialist team:  we'll assist. ^GS
1058803,369978,True,@AmazonHelp Thanks so much for getting back to me on this. Really felt the customer service. /Sarcasm,1058801,1058806,1058806,"@369978 Hi, sorry we missed your tweet! What info is visible in your account:  Have you received an email update? ^TS"
1140841,388545,True,@AmazonHelp Case number 4513803001 called on 10/9 for reimbursement check  $39.99 still waiting for check. Put in request on 8/31/17.,1140839,1140843,1140844,"@388545 Thanks for sharing, Danielle. Can you let us know what the reimbursement check was for? We're here to help! ^FD"
115960,141822,True,"Hey @AmazonHelp @116316  

Normaler, deutscher Account hier in Deutschland ohne VPN - was ist da falsch?! 
Neuinstallation inkl. Neuem Login hilft nicht.",115959,,115960,"@141822 Hi, hast du eine deutsche Rechnungsadresse und eine deutsche Zahlungsart in deinem Kundenkonto hinterlegt? Gruß ^MI"
1069885,372453,True,"Hi @AmazonHelp, could you tell my why your logistics driver gave 3 different reasons for not delivering this evening? Which one is correct?",1069883,,1069885,@372453 We definitely don't want to disappoint you. Have you contacted us about the delay:  ^KB
1153727,220842,True,"@AmazonHelp Ahora fueron unos vinilos, unos blurays y un juego de Switch",1153729,1153726,1153737,@220842 ¡Vinilos! ❤ ¿Cuáles tienes? ^DA
1097261,378928,True,@AmazonHelp @115850 @115821 @115830 this isn't 1st time i am hearing this and it's been almost 4 day i have been waiting for this issue,1097262,1097260,1097252,"@378928 Please be assured, our concerned team would reach out to you with an update soon. ^GS"
1164617,373086,True,We have a serious problem now with what just happened today at my home with an Amazon driver.  Anyone there at Amazon care?,1164615,,1164617,"@373086 We'd like to assist. Without providing any order details, will you tell us more about what's going on?  ^KB"
1109476,219040,True,you are making ppl fool n are looting money of innocent buyers. I am looted by the @115850 even nobody is ready to help me out...,1109475,,1109476,"@219040 Just to confirm, have you reverted to our last correspondence to you via email as requested earlier? ^AB"
109800,140381,True,"@115830 You've not delivered my parcel by 8pm tonight as per your email, where is it and what discount are you offering for a failed delivery service?",109798,,109800,"@140381 I'm sorry you haven't received your parcel yet. Delayed orders typically arrive the following business day. We may not have an immediate solution, but we can certainly look into options with you here:  ^MB"
1037616,365461,True,"@115850 Prod not received yet, ORDER # 408-2943187-7385924 bt prod details shows 'Delivered on 21.10.17'. Look into the matter plz","1037615,1037617,1037618",,1037616,"@365461 Apologies for the trouble with the delivery of your order, Diptoneel. I'd like to know more about this. 1/2 ^HD"
1128650,386059,True,@115830 I need help I have an account which has randomly had the email address changed. I have a prime subscription on the account. HELP!!,1128648,,1128650,@386059 Sorry to hear. Please reach out -  (No sign in necessary) we'll be happy to escalte further. ^TP
1168751,394917,True,Yo @240 heads up. You guys need to have a talk with @115850 . Ordered 2 3 pack RGB fans and only got single packs.,1168749,,1168751,"@394917 My apologies, Viraj. Please contact us here:  and we’ll be glad to help you. ^NK"
1115366,118356,True,@AmazonHelp I'm pissed off with you people now...Not set shipping my order..Waiting Since 8th October!!!! WHAT TYPE OF SERVICE IS THIS!???,"1115364,1115372",,1115366,@118356 Apologies for the trouble with the delivery of the order. Could you let us know ^AK (1/2)
111754,140824,True,"@115833 
So, my echo just took the contacts from all of our phones...there was no ask, no permissions...nothing...  We have three different cell lines in our house; was it suppose to do this?",111753,,111754,"@140824 That's very odd. Whenever convenient for your, give us a shout here:  We'd be happy to assist and troubleshoot in real-time. ^SK"
1020106,361378,True,@AmazonHelp Thank you! It arrived today. I'll ask the author about it tomorrow. 'The grace of waiting' by Margaret Whipp.,1020108,1020105,1020107,@361378 Great! Thanks for letting us know! Happy reading! ^LB
1054054,369044,True,@AmazonHelp  is this really acceptable to leave my parcel on the doorstep all day?,1054053,,1054054,@369044 I'm sorry your order was left unattended. Have you had a chance to set a safe place in case you're out:  ^RA
1056761,369515,True,"Dear @115821 - I ordered Anthony Burgess, Here Comes Everybody: Introduction to James Joyce.
Why, please, have I received:",1056760,,1056761,"@369515 Oh no, my apologies! Please reach us phone/chat and we'll explore options together:  Keep us posted! ^KN"
101794,138297,True,@119625 should bring in @132021 series!! I'm eagerly waiting for that day!!,101793,,101794,@138297 We don't have an announcement yet. We will continue to add new content. Keep checking  where we highlight the latest movies and TV shows we have available. ^SU
1080292,326451,True,@AmazonHelp Have you got any advice for me?,1080293,1080290,1080298,@326451 We're unable to access account info via twitter. Please contact us directly to look into this:  ^JF
1149668,390538,True,Thanks to @116618 @22323 For giving us a sustainable Indian Fictional universe from @390539 webseries is awwsome,1149667,,1149668,"@390538 We're glad you loved it, Please stay tuned for more exiting shows and movies. ^KS"
1020067,361370,True,@115850 I ordered something now I cancelled it bt it has already display n pickup N delivery dates r same.wat shall I do? Help me!,1020066,,1020067,@361370 I understand you are concerned regarding the cancellation of your order. Please connect with our support team here :  and we'll help you with this. ^AS
103080,138669,True,@AmazonHelp my friend has had money taken out of her bank and she hasn't bought anything and isn't signed up for anything @138670,103078,,103080,"@138669 Hey Tegan! I'm sorry to hear this. Without revealing any account information can you advise how much the charge was and what the charge has come under? For example, Amazon Prime, UK marketplace etc. Let me know! 

- Jenna C."
1105549,380891,True,Not sure why @115821 offers next day delivery when it never comes next Fuck in day,1105548,,1105549,@380891 Sorry for the poor experience. Have we missed the delivery date from your confirmation e-mail:  ^EB
1081743,375172,True,@115850  still Issue with you amazon delivery became to late more than two days am ordering product for me not for your hub,"1081742,1081744",,1081743,@375172 Sorry for the delay in delivery of your order. (1/2) ^HD
1043560,366777,True,"@116928 Trying to claim refund for the government funded bank of books, ,( banco de llibres) please advise",1043558,,1043560,"@366777 What information do you need from us, Katie? ^AR"
1080314,374854,True,"@AmazonHelp Hab schon telefoniert, weil es die 4. Ersatzlieferung war, kann kein Ersatz mehr rausgehen. Soll erstmal 24 Stunden warten (und mich beruhigen).","1080313,1080315",1080316,1080317,@374854 1/2 😳Das Ding mit den 24 Stunden versteh ich nicht. Ich hätte dir jetzt einfach eine Rückgabe gegen Erstattung und
1096776,378810,True,When you can't wait to open your packages (God bless @115821 #Prime #instantgratification) but the cat has other ideas,1096774,,1096776,@378810 Isn't this the cutest kitty! ^EP
1007726,358465,True,Care to explain @115830? Ruining birthdays is NOT cool,1007724,,1007726,"@358465 Truly sorry that we've missed our mark! Please, let us know if it doesn't arrive by the updated delivery date. ^JE"
1018067,360885,True,The best @115821 deliveries are the ones you forgot you ordered,1018066,,1018067,@360885 It's like a holiday in itself! 😁 ^HC
1103677,380443,True,"@228164 @115850  buying amazon email gift card n paying thru indusind amex card, bank approves d transaction yet order cancelled.",1103675,,1103677,"@380443 Sorry, for the disappointment. An email is followed with a reason for order cancellation, please check your inbox. ^KA"
1003702,313372,True,Why there is moto c plus in mobile exchange list @AmazonHelp,1003700,,1003702,"@313372 I'm unable to comprehend your concern, Could you please elaborate this? ^VR"
1064799,160647,True,"@117804 ""O Retrato de Dorian Gray"". Sempre me impressionou pela contemporaneidade.",1334982,1064798,1064798,@160647 É realmente muito bom! Já assistiu o filme? ❤ ^DA
1117737,172901,True,@AmazonHelp Does Amazon offer discount for hosting/cloud services for Prime Member?,1117736,,1117737,"@172901 Hi there, here's a list of all the benefits you receive as a Prime member:  ^DW"
1115312,382179,True,"@115850 Did 5th purchase this month, had worst experience.
Delivry guy reluctant to drive bike fr 1km more, had to go 1km fr my package.",1115311,,1115312,@382179 We have responded to you here:  Kindly check. ^MP
1082936,142724,True,@AmazonHelp I've tried on your app and also on safari but on a iPhone,1082938,1082935,1082937,@142724 Oh no! Have you tried logging out of the app and then logging back in to see if it fixes the problem? Let us know! ^TG
1064866,371412,True,"The most painful thing about my broken/cracked devices is that I'm not the one doing the damage to them. My laptop, my Kindle &amp; now, phone.",1064865,,1064866,@371412 Hi. That doesn't sound good! Is there something we can do to help? ^DC
1005098,142281,True,@AmazonHelp Hey sorry but the link didn't work for me,1005100,1005097,1005099,"@142281 Just to clarify, did someone you know send you the gift or was it sent from a seller? ^GL"
1031551,364086,True,"@AmazonHelp There is no drop down as such. However,on delivery feedback,I have left a comment.
Hope to get this checked at your end and be given a call.",1031552,1031550,1031549,@364086 I get your concern. Please connect with our team using the link shared above and we'll definitely look into it. ^PS
1089822,377115,True,"Fraud activities running in Amazon India, Order no (402-6141121-0449110).  Order was virtually delivered, @53379 , @115850 , @115821","1089821,1089823,1089824,1089825",,1089822,"@377115 I'm sorry about the trouble with the delivery. We'd like to help, kindly connect with us here:  1/2"
1015598,360294,True,@AmazonHelp @115850 this is highly disappointing that such a big company is responding me in such a amateur way for an intolerable and upsetting issue,1015600,1015597,1015599,@360294 I understand your concern. Kindly connect with us via the above link and we'll investigate. ^SU
1037243,365373,True,"A VER @116928 PARAD, MI CARTERA OS LO PIDE DE RODILLAS",1037241,,1037243,"@365373 Kalevala, solo deseamos hacerte feliz 🙈. ^AZ"
1151749,374857,True,@AmazonHelp I was facing this issue on my old phone and now on my new phone too...,1151748,1151750,1151751,@374857 Could you confirm if both the devices belong to same manufacturer? ^HD
1121810,384608,True,"@137341  Hi I forgot my kindle password/pin and not able to logon to the device, need your help.",1121807,,1121810,@384608 Please contact our support team here:  &amp; we'll help you with your concern right away.^SF
1007020,358300,True,@119625 how can I pitch my idea to you for web series and what is the procedure?,1007019,,1007020,"@358300 I get your concern, Aashray. Please reach us from here:  we'll check and help you further. ^SV"
1043697,366798,True,@AmazonHelp @115821 @115850 How much more time you need? Its not out for delivery yet?,1043698,1043696,1043727,@366798 Our team is working on your concern. We'll reach out to you shortly. ^GK
1124526,368025,True,@AmazonHelp I have shared my order details many times with Amazon and your system is showing two types of payment mode bt i have done only one,1124531,1124521,1124530,"@368025 The resolution provided is the best we can offer, we won't be able to provide any more insight regarding the issue. ^SC"
1019292,361183,True,Is anyone else having problems with @116618?,1019290,,1019292,@361183 We'd like to help. Will you tell us more about your issue? What device are you using? ^CL
1005157,181482,True,@AmazonHelp @115850 While exchanging the phone what things need to be given? Do I need to return the box of the phone also?,1005155,,1005157,@181482 You would need to return the device and it's accessories but the phone box can be optional. ^AB
1060469,370380,True,Does @115821 sell the bluray/cd set or just the cd for the new @46152 concert? They dont know!!,1060468,,1060469,"@370380 Hey, just checked on both Amazon .com and .ca and we don't I'm afraid. ^TP"
1167714,198930,True,@AmazonHelp @AmazonHelp It's not showing any status...,1167716,1167713,1167715,@198930 That's odd. Please reach out to us here so we can look into this further:  ^BH
1137840,344472,True,Nevermind. @115821 failed to deliver. How hard is it to deliver to an apartment?,1137838,,1137840,@344472 I'm sorry for the trouble. What does tracking say who the carrier is?  ^MH
1053484,368927,True,@116875 Siiii..fue regalo y le encanto...mil gracias,1053482,1053485,1053485,"@368927 Aww, nos alegra muchísimo saberlo. 😄💕 Ese siempre es nuestro objetivo. 😉📦 ^KS"
1115811,300306,True,"@116618 Whenever I try to  forward, or play with the timeline, the audio video gets out of sync. Any solution for this ?",1115808,,1115811,@300306 Currently which device are you using to browse it? Have you tried the same on an alternative device? ^RW
1085127,375963,True,@AmazonHelp Care to check on the problem? Why does the problem exist in the first place?,"1085129,1085130",1085125,1085128,"@375963 I'm so sorry about the account issues you're having, Rimo. We are unable to access your account over Twitter. (1/2) ^DG"
1119124,119350,True,@AmazonHelp I didn't any link . It just said if you want to cancel it,1119125,1119122,1119113,@119350 I'm sorry about that. Please fill this form:  and I’ll contact you at the earliest. ^NK
1114946,383106,True,@AmazonHelp @115850 #Amazon Hour 1 completed of proposed pickup for return. Nothing happening. Are you guy's on track?,"1114947,1114948",1114941,1114940,@383106 We have your sent details and working on it . We shall reach out at the earliest. Thanks for all the cooperation. ^CB
1034740,185471,True,"@AmazonHelp I ordered Samsung On 5 pro but as quality is not up to the mark I want to change it with On 7 pro,, but hell lot of excuses from your team","1034741,1034739",1034742,1034743,@185471 For more information please refer to the terms and condition for return here:  (2/2) ^SY
1002197,357233,True,@115821 where is my package? Last time you deliver to my neighbors and this time it's no where. :'(,1002196,,1002197,"@357233 Terribly sorry for the frustration, Ahsan! What's the updated tracking information state here:"
1133067,386992,True,@115830 Preordered Destiny 2 over a month ago and it hasn't arrived yet. Great job guys!,1133065,,1133067,@386992 Hi. What was the estimated delivery date given at the time the order was placed? ^DC
1018194,354685,True,@AmazonHelp You are all bad i cancle my order #amazonina #bestsellamazon #badamazon,1018196,1018193,1018199,@354685 We'd like to help.  Please share your details using the link here:  and we'll reach out to you. ^VN
1135927,387610,True,"@115830 Hi, I sent back goods with the option to replace last week but got email today saying I was getting refund instead,is this normal?",1135926,,1135927,"@387610 Hey, yes some items aren't sold directly by Amazon and will be automatically refunded when the return is received. ^RS"
1153300,297320,True,"@AmazonHelp I ordered ds, bt as per Trackin hist, order stil waitin 2 b placed till Oct 31st in USA!! So late n funny it's @115821  choice!!","1153299,1153301",,1153300,@297320 Please let us know if you do not receive your order by the time frame we promised at checkout! ^JZ
1057955,369792,True,@AmazonHelp Nope. i called customer service late on delivery day and was told OnTrac would let me know that evening re: where the package was. i never got a call or a revised delivery estimate.,1057956,1057954,1057953,@369792 Thanks for confirming. Late packages typically show up the next day. When was the original delivery date? ^BH
109996,140012,True,@117804 Faz anos que eu quero ummmm!!!,704315,109995,109995,@140012 Oi Mitcheia! Eu posso te recomendar. Você vai adorar! 😍 ^JJ
1075278,354052,True,@AmazonHelp Utter disappointed with your customer support..my bad..I chose to be your loyal customer..taught me a lesson,"1075280,1075281",1075276,1075254,@354052 I realize this experience hasn't been as positive as you'd hoped. I've noted your comments and (1/2) ^SY
1035102,364852,True,Amazon is letting me down. I've ordered so much stuff and it won't give me a delivery date.,1035101,,1035102,"@364852 Hello, I am sorry to hear this. Are the items you are ordering being sold directly by Amazon or a third party? ^CR"
1094256,378269,True,@115850 I'd rather break my head against the wall than speak to your customer service agent. Amazon getting it all wrong! (1/2),"1094255,1094257",,1094256,"@378269 Sorry for the inconvenience you're having with the returns, we certainly did not expect this to happen. 1/2 ^PS"
1053537,368933,True,"@115830 working your miracles again! 3 weeks early, my new iPad smart cover works a treat, and dad loves the @76105 book i ordered",1053536,,1053537,"@368933 Hooray! 🎉🎉💃🏻 Glad it all worked out, Taylor! 😁 ^AB"
1172502,395786,True,@AmazonHelp It was in wrong building. New mailman here sucks. Happens to frequent.,1172504,1172501,1172506,@395786 Thanks for the update! I'm glad we were able to locate your package. Let us know if you have any other questions or concerns. ^AL
1117713,383727,True,"@AmazonHelp YEAH BRO BUT I NEED YOU TO SOLVE THIS PLEASE JUST DELIVER IT
THANKS",1117715,1117712,1117718,@383727 We're unable to view accounts on Twitter. Can you please verify the carrier for your shipment:  ^BE
1165643,394178,True,@AmazonHelp Does that mean amazon does not keep eye on the sellers? It the responsibility of @115850 to check the mrp and the sp.,1165645,1165642,1165644,@394178 I'd be sure to make a note of your comments and pass it along to the concerned team internally for review. ^MA
1165336,394105,True,@119625 #LaakhonMeinEk Is this currently in India only? Not able to watch in USA. :(,1165334,,1165336,@394105 I'm afraid certain titles are geographically restricted. ^HA
1073776,373355,True,"@115850. This is what we called as service to prime customer, though initiated replacement.. Expecting a better and new product..","1073774,1073777",,1073776,"@373355 I'm sorry about this experience. I will have this feedback forwarded to the concerned team internally. Also, please 1/2 ^MK"
1027467,363131,True,@115821 prob buying  something with Master Card Gift card.  phoned # and got the email but not happy with answer. Anyway to help?,1027465,,1027467,@363131 We'd like to help in any way we can! Do you mind telling us what's going on? No account specific information please. ^NM
1058854,369989,True,@AmazonHelp @115850 there was no phone call as claimed. #Lies are not appreciated!,1058857,1058853,1058856,@369989 Apologies. I’d like to help you; please share your details:  and I’ll contact you soon. ^VR
1106534,381148,True,@AmazonHelp Spoke to Tee TWICE (he tried) your driver was completely inept. Was just a mile up road within window &amp; turned around. Refridge items done!,1106536,1106533,1106535,"@381148 When you called, were we able to provide any further options/information? ^BH"
