tweet_id,customer_text,gold_intent
1037606,@AmazonHelp Expected delivery date is 20th October. Tracking number 709143123267,delivery_delay
1082375,@AmazonHelp I cannot login into my account .com,account_access
1004528,@AmazonHelp Canada Post,other_unclear
1106472,Hey @115850 your site says my ORDER # 406-1475283-9680335 was delivered yesterday and signed by me..... I never got it or I signed it.,missing_delivered
1173007,"My latest Amazon package is delayed ""due to weather or natural disaster."" Location: Hialeah.",delivery_delay
1015662,"@115830 so got a notification saying prime now order delivered. It hadn't been. Wait 10 mins to check. Call and find out it was given to a ""neighbour who knows me"" at a property I've never been to. So now someone a) has my food b) thinks my flat is empty and has my address",missing_delivered
1005101,"@AmazonHelp Yeah the name was left called ""spinetinglers""",other_unclear
109905,@115830 twice it's said it's delivered and twice it's been a lie. Not even a card through our door or anything. It even says received.,missing_delivered
1013054,"@AmazonHelp Before I cancelled the orders, they said they were expected today. But @247022 does not accept delivery today. That’s the point I made?",delivery_delay
1137256,@115850 This is what I am getting. Link is asking to log in,account_access
1022753,My parcel was supposd to b delivered 3 dyas ago thru prime membership by amazon and their criminal intent Courier boy @AmazonHelp @115850,prime_membership
111778,"No, I have not received any email from your account specialist, or anyone else, and I didn’t received a called back either. I am appalled by the response of @115821 to the hacking of my credit card",account_access
1002915,@AmazonHelp Awesome! I’m waiting!!,other_unclear
1164619,"@AmazonHelp Oh I did. I'm supposed to be getting a refund and I got a ""sorry"" about the postage due. Let's say I was underwhelmed",refund_request
111804,@AmazonHelp This refund process is taking way to long  i have had to speak with multiple amazon reps this is kinda ridiculous.. i have never had a worse experience getting a refund on something in my life.,refund_request
1135122,@AmazonHelp my order still hasn't arrived for pre order today and has no tracking info? What's going on?,delivery_delay
105260,@AmazonHelp So this is the third day that it hasn't arrived. Someone needs to sort this out ASAP as I feel I a being lied to and passed from pillar to post.,delivery_delay
1028999,@AmazonHelp was charged multiple times for an order that never showed up. have spoken w customer support twice.,refund_request
1108292,"@AmazonHelp its not about that. They sent me a ""new"" s7 with copycat software that stole all my credit card info. Cool right? No refund.",refund_request
1108320,@115821 where is my package. i order from y’all all the time. y’all know me and know my address. idk why your site says package delivered when my empty mailbox says otherwise,delivery_delay
1003654,"@AmazonHelp Definitely my last time with you. Delivery guy lying, bossing around and ""no use of raising a complaint"" as per him.",other_unclear
1041107,@AmazonHelp I have send the details. Take your Imcomplete product return now.  And Refund the money . No further order Amazon,refund_request
1133490,@AmazonHelp Then what's the benefit for taking a prime membership if I have to wait for products to delivered.....tell me @115850,prime_membership
1159363,Amazon just charged me 10.99 for a prime membership when I cancelled my subscription 4 months ago...,prime_membership
1105574,"@AmazonHelp Two items, both prime items. Delivery delayed now expected to be 6 days",delivery_delay
1173016,"@115830 yet again another item not being delivered on time, why am I paying for a service I’m not receiving? Very disappointing",missing_delivered
1010019,Trying to sign up and test out @117093 - every time I click start trial it just brings me back to “manage your prime membership”,prime_membership
1008487,@AmazonHelp It was never delivered to me infact your executive had accepted that the delivery was not done. I need a resolution asap,missing_delivered
1004633,Can’t really believe @115830 are sending out vinyl by sticking a postage label on the shrink wrap! Arrived damaged - hardly a surprise. I’ve seen some bad vinyl packaging in my time by this takes the piss. #anrgy @AmazonHelp,damaged_item
1082912,"@AmazonHelp Product was late to ship by amazon.ca. Contact Amazon Customer Service to request info and see if shipping date could be met, or I cancel.",cancellation_request
1002547,"@AmazonHelp It's not an issue, just an observation :)",other_unclear
1164624,Not impressed with @115830 prime trial. First thing I order misses the guaranteed delivery.,prime_membership
1000194,"@AmazonHelp I was suppose to receive the order on Friday(Oct 20), but saw that it got delayed from Oct 20-24.",delivery_delay
1151171,@AmazonHelp Ok.. And m sure I ll get a mail once the product is dispatched.. So as to make me aware of my prime membership,prime_membership
1129405,@AmazonHelp Told my front door was inaccessible. Was waiting on my delivery by the door at that moment. Driver may have had bad directions. Needed order,delivery_delay
1000130,@117093 sign up page appears broken. Cannot sign up. Help!,damaged_item
1007738,@AmazonHelp Re-sending (which I requested to a different address) or a refund. But neither really solve the problem that it’s Prime and late.,refund_request
1002886,"@AmazonHelp Your teams are all reading scripts and say they take personal interest and will call back, never do. This is terrible customer service.",other_unclear
1131266,@AmazonHelp When I asked what happened and why was my item arriving late? She stated your delivery date is the 25th.,delivery_delay
1060447,"@115830 cant get in touch with ur phone support because you dont publish a number. And since I my login id has changed, I cannot request a callback!",account_access
1148345,"Finally buyed an Amazon echo Dot, but can't wait till 6 November, btw Amazon where is the prime music, and my prime membership... @115850",prime_membership
1151737,@AmazonHelp I have contacted your cc and they promised me 24-48 hrs to resolve the issue. In case you failed to resolve the issue then I need my full refund for this #harrasment; As every video has same problem. #patheticPrimeVideo #amazonprimevideo,refund_request
1053461,"@AmazonHelp still not received Prime order from Sunday, advised returned to warehouse. Followed complaints online, but not happy",missing_delivered
1056772,@AmazonHelp sir i order by mistake redmi 4 bt i wanted to order note 4. can i refund that product now,refund_request
1105142,@AmazonHelp I understand. But I don't want a refund. I just want the product that I had actually ordered.,refund_request
1118044,Got everything I wanted for my birthday but I’m still waiting on the d and this package from amazon.,delivery_delay
1044930,@AmazonHelp ...it throws a 404 page error. It worked fine up until 8.50am. It's been broken for the last 2 hours.,damaged_item
1074609,"@AmazonHelp Received a text around 450pm that my package was delivered, came home around 7pm and it's not here.",missing_delivered
1145025,@AmazonHelp having troubles with a refund third party vendor bought something with debit card. Is there a number I can call for help?,refund_request
1096720,"@AmazonHelp I sent email, but this is the 3rd order in 2 weeks which has been lost and/or delayed without explanation.",delivery_delay
1048169,"@115850 I got my printer today, power cable is damaged, and there is no Data cable Check image. Order number- 403-9681243-2700349",damaged_item
1100514,@AmazonHelp Is says delivered wednesday which it wasn't. Got another cd supposedly coming today... whats the point in pre-ordering them from you if they dont turn up on release date? A week lates no good.,missing_delivered
1035532,Hey @115821.. my package is delayed because I requested a new shipping address? I did not request it to be delivered to somewhere else!,delivery_delay
1082241,@115850 @118919  Lodged cnsumr court cmplnt agnst Amazon. They chargd me xtra &amp;nw force me 2 tk refund as Amazon Pay.Why? #gundaraj,refund_request
1050728,@115850 @115821 Delivered an opened/used headphones with a broken seal box in the name of brand new ones to a prime member!! #unethical,damaged_item
1008937,"@115821 you are punishing me, ‘cause of something that you did. It’s your business this late package, and I’m not supposed to suffer w/ it.",delivery_delay
102944,@138640 @AmazonHelp Amazon big trouble I bought cyber Monday deal but you guys damaged the package in transit and now won’t honor the deal price 😕😕😕,damaged_item
1003597,"@AmazonHelp Thank you, I will do! Didn't know what to do about it so thanks for the link ☺",other_unclear
1100975,"I pay a lot a year for Amazon Prime but it doesn't work. My package was meant to arrive 16th, then 17th. Lost two days work. not arrived",delivery_delay
1106567,"@115821 if there's no way to specify ""no Amazon"" delivery, I might just rethink my prime membership.",prime_membership
105237,@AmazonHelp Sorted cancelled account and prime membership EVENTUALLY after 3 calls and 1hr 15mins,prime_membership
1004574,@AmazonHelp “Shipped with AMZL US”,other_unclear
1141922,@AmazonHelp I would have a total difference of 1050 (diff) + 1199 ( cash back ) - 2249. Now i wish i hadn't subscribed to your prime membership.,prime_membership
1176259,@AmazonHelp They have sent several emails my way lying and asking for me to change my review when they have me a refund. 2/2,refund_request
1000136,@AmazonHelp I know it very well.,other_unclear
1005077,"@AmazonHelp I spoke to your executive on the helpline 3 hours back &amp; they assured delivery guys will call. Its 7:30pm, I'm still waiting for a call!",other_unclear
1000998,@AmazonHelp Sent,other_unclear
1114863,@AmazonHelp No. I need the item today anyway - it’s for a work project and now it’s too late. I have zero idea why it’s not here.DM me if u need order #,delivery_delay
1128650,@115830 I need help I have an account which has randomly had the email address changed. I have a prime subscription on the account. HELP!!,account_access
1082920,@115850 making fool of customer by cheating them watch this damage product for 2nd time hope Amazon hatching eggs on given complain,damaged_item
1001007,@AmazonHelp Ok will wait,other_unclear
1159335,@117634 App updated but it’s still showing this 🙄 #annoying #kindle #broken,damaged_item
1125284,@AmazonHelp I have filled the form. Deliver it by today otherwise refund my money back.,refund_request
449780,@UPSHelp Also the card you sent me in the mail in the mail has my name spelled wrong and my incomplete address 😾 I’m just really frustrated. Refund is on the way but #badcustomerexperience,refund_request
1105023,@115821 I have been trying to figure out how to get a game card delivered that says it’s delivered but never was...,missing_delivered
1135198,@AmazonHelp I only found an email today saying that if I clicked on the link my student account would be activated,account_access
497317,"@AmazonHelp Yesterday's date and today's date. Except half the order for yesterday's date wasn't delivered, when your website said it had been. I was then promised expedited delivery by customer services on the missing items, yet here I am with nothing at 6:30pm.",missing_delivered
1160421,@115850 is there any chance to get Amazon Prime Membership for free?,prime_membership
1111366,.@116439 why does EVERY GAME on @117406 @699 #NBALeaguePass app on #AmazonFireStick @115821 FREEZE EVERY 2 minutes? #ThisIsReallyBad!,technical_support
1078478,@AmazonHelp Item says delivered at 11am its currently 8:46est and I havent gotten a thing. I was told it’s on the truck in the community lol,missing_delivered
1056798,@AmazonHelp I’m being charged monthly for amazon prime but I can’t remember the email assosicated with the account to take it off?!,account_access
1005037,"@AmazonHelp there was a way for me to add a reference name or number to my purchases,I buy for home and work,need to be able to reference",other_unclear
1123638,@AmazonHelp And for the other order customer service said the shipment was damaged hence we returned it. What is that even suppose to mean,damaged_item
1125345,"@115850 I Received A Fake Sennheiser From U, Requested For Pickup &amp; Refund, But Didn't Get Any Of Those, I Want My Money Back..!! #worst",refund_request
1005041,@AmazonHelp @115850  Should I wait for delivery at pincode 457001 or buy from local market..??? 😐😐,other_unclear
1001982,"@AmazonHelp Yes, but you can't search only Kindle unlimited, which is what I was asking.",other_unclear
1034683,".@115850 trying to call you but i think you guys blocked my no ! I want my refund ,everytime new excuses from your side,you guys are worst",refund_request
1004644,Impressive service from @115830 as always - didn’t even ask for next day delivery &amp; got it anyway. Great customer service 🙏🏻🙏🏻🙏🏻,other_unclear
1076368,"@AmazonHelp @115851 no this is not helping, you r doing the same thing from last so many days rather that giving replacement/refund.",refund_request
1148289,@AmazonHelp Prime Customer. Delivery 2 days late. Lied to by 2 of your reps. Please check out details and respond,delivery_delay
1126127,"@AmazonHelp The only option I was given was ""you can cancel your order if you don't want to wait""...",cancellation_request
1010368,@115850 Surprised by this kind of negligence by @115850 .I have done several follow ups through email.requested for refund.Stil no updates.,refund_request
1004536,@120533 impossible de me connecter sur l’app mobile depuis que j’ai activé la double authentification :(,other_unclear
1135018,"@AmazonHelp I was told to contact customer support for postage refund after I get my item refunded. Just want to know when this is, thanks :)",refund_request
1000164,"This is after @AmazonHelp package was supposedly out for delivery this morning, then resent this afternoon. What am I paying for Prime for?!",other_unclear
1041216,@115850 Yes keep away. Delivered refurbished and now device dead . Shared service denied letter also. But even after 30days not responding. Such a useless service. Blocked all voice support. Escaping tricks,missing_delivered
1135219,"@AmazonHelp Ok, i’ll do my best. I ordered lots of records, and almost all of them arrived damaged. Amazon replaced them and they came damaged too.",damaged_item
1004526,@AmazonHelp It says “on the way”,other_unclear
1015623,@AmazonHelp please send back the driver with the rest of my order - I cannot be return the package for a refund.,refund_request
1037603,"@115821 According to your records, an item was delivered today but it was not. Other items delivered but not the one I needed today.",missing_delivered
1011682,@127390 My TATD book was arrived damaged from @115821 as well. #sadturtle,damaged_item
1109516,"@AmazonHelp No, they haven't. They routinely mark packages as delivered before delivery is attempted, and sometimes the packages never arrive at all.",missing_delivered
1007769,"@AmazonHelp Fed up hearing ""I'm sorrry..."" - It doesn't make up for being punished (by cancellation) by an agent who's too lazy to read incoming mail.",cancellation_request
1115837,@115821 why do i pay for prime if my orders keep showing up late and you keep changing your promised delivery time?,delivery_delay
1173899,"@AmazonHelp Nothing was damaged,thankfully. And the carrier was AMZL US",damaged_item
1127470,"@115850 Return of damaged product was initially scheduled on 03.10.17. Then, no response from Amazon and bluedart to pick it up. Pls help",damaged_item
1096687,@AmazonHelp You are loosing customer trust day by day in India @115851 The quality of the products are down gradually and refund policy also not good,refund_request
1003660,@115850 Can you still trace? It was supposed to be a gift for someone today.,other_unclear
1026200,"@AmazonHelp 2/3 This month, Amazon Logistics has lost one order, marked another as undeliverable, and delivered a package to the wrong address.",missing_delivered
1003690,"@115850 is getting wrost placed order on 24-09-17 but still not received product or refund, even contact CC but no satisfactory response.",refund_request
1021020,"@AmazonHelp Hello! Tks for reaching! As soon as I opened, I filled a complaint on the delivery via My Orders page. Yes, the mask was broken in two 😒",damaged_item
1150872,"@AmazonHelp I wouldn't be complaining here if you web site was at all helpful. It gives me a link that lets me cancel the product, then says I cannot.",cancellation_request
1100536,@AmazonHelp So I've been told I have to wait 24hrs for them to investigate. I hope this means their obviously untrained (or moronic) driver get their arse kicked and they send a replacement. Although I'm that angry I'm tempted to demand a refund and see if I can get it elsewhere in a sale 🤬,refund_request
1114988,"@115830 @128996 Remind me to never EVER get a pre-order through @115830 ever again.

#Destiny2 #destiny2pc
@140739 @161794 @115821",missing_delivered
1004650,"@115850 @115821 Received book on 9 Nov but a pirated version. Req for exchange till now waiting &amp; return window has been closed, why?",other_unclear
1071147,"@AmazonHelp hi guys, what time do you continue to make deliveries until? I have been waiting all day for my package but will be leaving soon",delivery_delay
1106557,@AmazonHelp Had to cancel &amp; reorder. On phone w rep for 10 min to resolve. Unacceptable,cancellation_request
1116986,"@AmazonHelp @115821 @115850 May I know the reason for cancellation if the product is available, this is nothing but cheating after canclling order after 17dys #cheating",cancellation_request
1092372,@AmazonHelp  @115850  what happened to my product will it be delivered or not??,missing_delivered
1157265,@AmazonHelp They work then they crash or the audio doesn’t match up with what’s happening,technical_support
1127971,@AmazonHelp I will but it defeats the purpose of next day delivery. I pay for prime and any time something is delivered with DPD there is a delay,delivery_delay
108298,@AmazonHelp No delayed notices received!,delivery_delay
1115267,@115821's two step verification is garbage and somehow someones able to change my account password so now I'm fucked. Woohoooooooooooooooooo,account_access
1082379,@115821 it is since 8 months that i can't login into my account. So without access i can't ask for help.,account_access
1041262,"@AmazonHelp I don't have access to the email I have for that account, is there anything I can do?",account_access
11020,"@AmazonHelp U pay for prime. You expect the befits of the membership. I ordered a package on the 25th, it still isn't here.",prime_membership
1095843,@AmazonHelp 32 mins later call 3 successful closed my old account so I can make a new one and wait for the refund to show up so prime might be renewed!,refund_request
1049141,"@AmazonHelp thanks for the quick response, i am currently chatting with a great customer service person online. i hope i can get a refund",refund_request
1168483,@115821 so i ordered a keyboard and i wanted to cancel it and i sent an email to him about it and now the item is not in my orders list but,cancellation_request
1003715,@115850 Team unable recharge my jio mobile number,other_unclear
1082337,Fuck sake I paid for One Day Delivery from Amazon and I’ve been sent a message from them saying it’s been delayed. Nice,delivery_delay
1113537,@AmazonHelp i didnt recive my package can i get a refund the seller is not responding,refund_request
1003655,"@115850

Order id# 4__credit_card__ was supposed to be delivered today. No sign of it yet! Delivery agent not taking call. Please assist",missing_delivered
1020107,"Still waiting nearly a month for a book about 'Waiting' @115830 to be delivered. If they didn't have any, they should've said and I'd have gone to @44933 (where I should've gone in the first place).@44934 @361379",missing_delivered
1001001,@AmazonHelp I have heard nothing over night.  Or response from logistics.  I want another one sent immediately to arrive TODAY😡 this is rediculous,other_unclear
1167758,Received the damaged product with so mny prms #home_theater . Wanna change. Need #help. #HowTo  @115850 @123644,damaged_item
1073227,"@AmazonHelp USPS through Baltimore facility. So not far from me, DC. Ridiculous such short trip winds up being delayed frequently.  Mockery of guarantee",delivery_delay
1050256,"@115821 @118706 I haven't received a delivery notification from the @115821 app. NOTHING. Nothing that would've allowed me to make some effort to have this exposed package secured. 

Crazy right. This shipping GIANT, and the damn U.S. Postal Service can't get something SO simple right?",missing_delivered
1112611,@115850 delivery sucks. #amazonprime  sucks even more. My parcel goes missing and they refuse to refund,refund_request
1157941,"@AmazonHelp No. I had to log in &amp; check the status. Listed other items as late on the splash screen too, but listed them as delivered when I clicked. ?",account_access
1167755,"@AmazonHelp Any device, an no error the episodes just don't show up",technical_support
1001112,"@115821 The app is constantly crashing with a ‘sorry, something went wrong’ message. Is there a known issue?",technical_support
1128649,@AmazonHelp I did this and they replied that I need to email them@from the email address on@the account. WHICH DOESNT EXIST! Didn’t even read my email.😔,account_access
1003598,These @117634  books are NOT by me - I'm trying to sort it out. @44047,other_unclear
1050690,No refund received for item returned on 15th April....what is the matter @115850 is GST affecting your service too much for you to handle?,refund_request
1103664,"@115850 Dear Amazon team, I placed order from your portal twice for the same product first on 29'sep then 6'oct still waiting for delivery",delivery_delay
1100619,Accidentally signed up for an amazon prime membership and didn’t realize it until I got the $50 bill in the mail so now it’s my goal to watch every single movie they offer 🙃🙃🙃🙃🙃🙃,prime_membership
1100389,"@116185 @117093 I wish I could say the same thing. Today the 64 oz. container of Darigold half and half I ordered had a puncture in the side. It spilled all over my clothes, my shoes, and my living room floor. This is the not the first time I've received damaged goods. Disappointed!",damaged_item
1057379,@AmazonHelp 2/2 pay for prime membership and still get a bad service.,prime_membership
1120395,@AmazonHelp Expected delivery date during order was 18th Oct and Now changed to 20th Oct. I have flight on 20th Oct morning so request your support.,delivery_delay
1000994,@AmazonHelp Amz US and date was yesterday by 9pm.  Spoke to logistics and waiting on response,other_unclear
1141954,@AmazonHelp Still I have replied to it. Help me or spare me from this hassle and refund my money back.,refund_request
1150911,@115850 got the items delivered. Arrived a week before ETA. nyc service. items are well packed. Didn't checked it yet. but hope it's fine,missing_delivered
1044293,@115821 I ordered a Soviet  Union hat and It got delayed,delivery_delay
1098668,@115850 I didn't got the refund even after 2 weeks of return pickup.,refund_request
1176300,@AmazonHelp @1016 To cancel that?,cancellation_request
1103599,"@AmazonHelp In the six months, every third/forth order is delayed from garaunteed delivery date. My app no longer allows me to email or call.",delivery_delay
1159264,"Is there any way of checking the delivery driver of an @115830 parcel. Driver came to door and delivered 2 parcels, said he had a 3rd in the van and would come back with it...never returned. Could someone contact us to discuss the missing package",missing_delivered
1068372,@AmazonHelp I am unable to sign into my account on iOS. Keep getting this error. Username and Password are correct.,account_access
1042287,@AmazonHelp I emailed them but the reply wasn’t legible. Broken English that made no sense and some was restricted. Frustrating.,damaged_item
1043639,"@115850 @115821 @122596 In just 10 days, there was a problem in mobile and the company is not responding or change money back",refund_request
1109499,So Amazon decided an order I placed was suspicious and locked my account. Password reset appears to work but still can't log in. Ugh.,account_access
1082348,@AmazonHelp The only email I received gave me a link on how to set a safer password.  I have not had contact with account specialists in ref to issue.,account_access
1005980,@AmazonHelp First chat u issued the replacement but didn’t say a word about how to return the defective. said amazon locker needed. ~35’ &amp; 2 agents,damaged_item
1067678,"@AmazonHelp My account's been hacked, my email changed and its been almost 24 hours since I contacted Amazon -- w no reply.  #HelloAmazon???",account_access
1113854,@115850 false claims and delayed delivery becoming a habit with you guys it seems. Repeated experiences of false claims.,delivery_delay
1126644,@117093 another order delivered with mistakes and nobody can give me answers why. Clearly not set up for a service like this yet,missing_delivered
1191683,@AmazonHelp You promptly gave me a defective piece in 4 days . What is the guarantee that I will not get a defective one whole replacing it ?,damaged_item
1002649,@AmazonHelp Okay,other_unclear
1015653,@AmazonHelp Hi my account has been locked I have faxed my info as requested but account still locked and have no way of contacting amazon,account_access
1000996,@AmazonHelp That’s what she did earlier but I’ll send again.,other_unclear
1163756,@115850 its a failed diwali for me...become worst service in one day... kindly reslove me issue... i need my money back asap @AmazonHelp,refund_request
1005136,@AmazonHelp Ok. Thank you. I appreciate the help.,other_unclear
1054793,@115830 disappointed with your customers service department. My Tuesday delivery has never arrived. Informed I can't get a refund as courier confirmed delivery to Scott at reservoir house. 1) that is not my name 2) that is not my house. It's over a mile away! Please refund me.,refund_request
1075380,"@115850 at receiving end for Amazon's fault to cancel my order for which __email__ agreed in email.Bouncing back&amp;forth bw ql, CS.WHY?",cancellation_request
1062286,"@115821 Why do I pay for prime membership to get 2 days shipping and Delivery estimate: Thursday, October 19, 2017 by 8 PM ?",prime_membership
1148708,"@AmazonHelp ""We believe the courier company has lost your item. Would you like a first class replacement or a full refund?"" No response since this Oct 5",refund_request
1125083,@AmazonHelp ‘Amazon’ customer services have told me they have to ask amazon what has happened and create an investigation. give me my money back 🙂,refund_request
1066726,@AmazonHelp Refund or replace,refund_request
1024255,@AmazonHelp Such a patetic service. Even after following up 20 times I haven’t got my product and status say its delivered. Every order there is problem,missing_delivered
1053492,@AmazonHelp @368928 same here and i didnt received any email from Account specialists or The process how to unblock,account_access
1093304,"@AmazonHelp No, .com! Asked for preorder cancel and the seller ignored right after ""SHIPPING"" an item yet tobereleased and taking money.",cancellation_request
1038850,@AmazonHelp It’s says it’s out for delivery. Then I check the UPS tracking and it’s not arriving until the 16th,delivery_delay
1006005,waiting for my page avenue vinyl to be delivered but the delivery date keeps getting pushed back :((( @115821 @44153,delivery_delay
1004613,"@AmazonHelp I'm trying to have them sent to a US locker, not a UK locker.",other_unclear
1075333,"Ordered some uni books on Saturday, get next day delivery because I'm a prime customer, books still not arrived. thanks @AmazonHelp :)))",delivery_delay
1031585,@AmazonHelp @115850  it's been one month. neither I got my earphones nor the money back. what customer service is this.? no seller contacting nor u.,refund_request
1029672,@AmazonHelp This is pathetic by #Amazon refund my money so i can buy new device. Refund today instead of delaying. Its more thn 14 days.,refund_request
113766,@6539 spent an hour trying to buy on line but your site keeps crashing!! #crapfriday @115821,technical_support
1003702,Why there is moto c plus in mobile exchange list @AmazonHelp,other_unclear
1165668,"@AmazonHelp Thank you for the information! However, my account is locked and I can't access that link. There was some issue with the payment for my orde",account_access
1105824,@AmazonHelp ...box in Haringey only a few miles away at 10:26 yesterday but I've still not received confirmation they've arrived or a code..,delivery_delay
1019617,"@AmazonHelp Yes, i have tried to contact the carrier and haven't received a response at all. I am assuming that they likely lost my package.",missing_delivered
1004523,@115830 this is not acceptable packaging for one bottle of nail varnish!!!,other_unclear
1145022,"@115850 awaiting refund for order Order: 407-9791971-0123514. more than 2 weeks since i cancelled, still money not received.",refund_request
1080689,@AmazonHelp You are not able to get me my order by tomorrow. Ur people said they are issuing refunds for both of my items as I need them by tomorrow.,missing_delivered
1168816,@AmazonHelp I spent $400 on 1 item. What they sent was broken. Now I'm responsible for paying shipping back to them?? No f*cking way!!,damaged_item
1033734,"@AmazonHelp I cancelled it within the same minute of joining it, I'm not sure if I'll be getting the refund. Where can I check on that?",refund_request
1004509,Still waiting on my phone case smh Amazon fucking up!,other_unclear
1155120,@115821 how do I get a refund for items Ive not received and after recent reviews looks like I never will? Delivery keeps getting extended,refund_request
105267,@AmazonHelp However I received this today at 10 am this morning. So as you can see I was expecting it today which made me cancel plans.,cancellation_request
1002922,What an absolute farce. Alexa 'forgot' ALL my Smarthome links so I've had to redo them. Alexa wasn't even showing as Online. 🤔 @AmazonHelp,other_unclear
1039134,@115850 ....I need to replace my order not refund. Wt shall I do? It's not asking for replacement,refund_request
1018172,@AmazonHelp @115850  after two days mic not working #worst #product replace it at the earliest better to order from @118702 @119351,damaged_item
1112103,Sos @115821 @AmazonHelp @118706 @123967 my package says delivered but it never got here,missing_delivered
1070093,@AmazonHelp It says “delivered in mailbox” for all three books.  NOT in mailbox.  Very urgent that I get these books,missing_delivered
1129395,@AmazonHelp for my order MI 4 I'm havin issue wid d phone delivered yesterday Its heating up alot I demand to return d phone n get refund,refund_request
1002633,What’s wrong Amazon? It doesn’t take 3 days from Bhiwandi to Navi Mumbai; people travel that much to-and-fro in a day!,other_unclear
1148296,@AmazonHelp Thanks. Do I have to log in via that link?,account_access
1107882,@AmazonHelp thats been done. my issue is the refund and no notification. and the appalling level of service. been on hold for over 30 minutes,refund_request
1103669,@AmazonHelp you took back ur product and u didnt refund my money.,refund_request
1003705,@AmazonHelp But it has not been delivered today and now your team is telling that after address change it take more time to deliver,other_unclear
2288930,"@AmazonHelp i have sent a fax instead of email, as email is not registerd in the account.",account_access
1055415,@AmazonHelp my order was dispatched and out for delivery and to be delivered on Friday 13th October. Still have yet to receive my order.,missing_delivered
1046587,So @115821 has been charging my mom prime for months but she never used the service or approved it.... and they don’t want to refund her now,refund_request
1043721,@AmazonHelp @115821 @115850 You said it will be delivered today but it has not delivered yet. Why do you do false promise and give wrong information,missing_delivered
1108150,"Dear @115821 if I had $1 for every time a guaranteed delivery didn't arrive on time, I could cover the cost of my #Prime membership. Thanks for messing up my #ExtraLife marathon planning.",prime_membership
1016746,"@AmazonHelp I need your help! I created an account, then I bought something, now I don't remember the email I used. Help me!",account_access
1107263,@AmazonHelp The confirmation email says 10/24 and was ordered 10/18. I want to know why my last couple orders have been delayed from 2 day to 5+day ship,delivery_delay
1098641,@115850 Now two later after expected delivery amazon don't know where is my order great amazon great now i never buy anything from you,delivery_delay
1108229,"@AmazonHelp @381550 Hello Order ID of amazon
#403-8700807-6082752

BlueDart shippment No Tracking #
69989366860 
Please add the place city also VIJAINAGAR that was not written there PIN CODE 305624 was coreectly mentioned please do that fast",delivery_delay
1168747,@Amazonhelp I’ve been waiting in ALL DAY for a prime delivery and you only JUST NOW decided this?? Less than five minutes ago it was ‘on its way’ and very nearly at my house when actually it’s in BIRMINGHAM??,delivery_delay
1128706,@115850 please give me refund or replacement the worst service ever get do something I want to cancel my order but I can't why....,cancellation_request
1059620,@115850 @AmazonHelp worst customer care service which is not able to solve problems of customer instead focus on order cancellation,cancellation_request
1161591,"@AmazonHelp But it's an item I needed today or tomorrow at latest. When I ordered it, it said it would arrive today. Should I just cancel it?",cancellation_request
108208,"@115850 what's wrong with you guys, it's been 4days &amp; product was not dispatched yet &amp; the expected delivery date is 24-27 Nov, how funny it is?",delivery_delay
1133522,@AmazonHelp I already tried and Ankush from your call deptt treated me like hell and he denied to help me out and you guys sent me 2 defective items,damaged_item
1002657,amazonのマーケットプレイスで頼んだものと別のがきた。。。,other_unclear
1014703,@118919 courier person of amazon is misbehaving intimidating me behaving like gunda of the town warn me and say he will cancel it,cancellation_request
1143168,"@115851 @115850 Returned given to ur courier, have hand written receipt but u are denying return, still no refund after long struggle.",refund_request
1144979,"@AmazonHelp When a package is damaged en route &amp; returned to you before even reaching me, drop a line to the customer, will ya? #Communicate",damaged_item
108261,"@AmazonHelp I ordered a product on Sunday evening with one day delivery from amazon prime and it’s still not arrived, can you help?",delivery_delay
1002569,"@AmazonHelp Sent DM of the agents number, call him and check where the package is.. else refund my extra amount!",other_unclear
1094282,@hulu_support @115821 There seems to be no way to cancel a Hulu subscription subscribed from a fire stick. Your websites point to each other,cancellation_request
1135982,"@115850 
Why the hell is my return not being picked back...
Are u so lazy?
Always delayed...
Why so late?
Today is TUE. and still no rly",delivery_delay
1001082,Help @AmazonHelp ! I tried to sign up for a Prime trial but I think it's automatically charged for the year!!,prime_membership
1150858,"@115850 really surprising I didn't get my product till now but status has been updated packet delivered.
Order Id: 406-9566391-8054709",missing_delivered
1050701,"@115850 I have not received Order Id: 403-4841873-5967550 
Still I got the SMS &amp; email stating I received it. #AmazonGreatIndianFestival",missing_delivered
1042291,@AmazonHelp I have emailed them to cancel my order. I’m really disappointed with this and will not be using marketplace again. Not reliable at all,cancellation_request
1030294,"@115850 didn't receive cashback for Order ID: #402-2114609-1385952, 
Please check @AmazonHelp",missing_delivered
1043557,@AmazonHelp We use Advantage for business but the website keeps crashing loading is very slow and pages jump around. Why is this happening?,technical_support
1004640,Got my son's christmas shopping finished @115821 #lessismore,other_unclear
1124955,@AmazonHelp Just got off the phone again. I had to fight to get a refund on a prime delivery that was supposed to be here on the 17th. Like cmon Amazon.,refund_request
1003706,@AmazonHelp Nobody from your support team gives right information.yesterday your team changed my address and told me that it will be delivered today,other_unclear
111947,"Dear @116090 - delivered 4 days late, delivery person parked/blocked the street unecessarily, walked across my garden to finally throw the package on my door step. Is this your new delivery model? #unprofessional",delivery_delay
1093310,@AmazonHelp A fixed policy. I asked for cancellation and the seller refused taking money and shipping WHAT CANNOT BE SHIPPED COS IT HASNT BEEN RELEASED,cancellation_request
